key,hold_time,flight_time,delay_time
a,148,73,88
a,148,73,82
a,148,73,129
a,148,73,80
a,148,73,104
a,148,73,52
a,148,411,165
a,148,411,212
a,148,411,168
a,148,411,88
a,148,411,82
a,148,411,129
a,148,411,80
a,148,411,104
a,148,411,52
a,148,152,165
a,148,152,212
a,148,152,168
a,148,152,88
a,148,152,82
a,148,152,129
a,148,152,80
a,148,152,104
a,148,152,52
a,148,174,165
a,148,174,212
a,148,174,168
a,148,174,88
a,148,174,82
a,148,174,129
a,148,174,80
a,148,174,104
a,148,174,52
a,148,88,165
a,148,88,212
a,148,88,168
a,148,88,88
a,148,88,82
a,148,88,129
a,148,88,80
a,148,88,104
a,148,88,52
